#,Date-Time (CEST),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
6887,06/18/2025 19:20:00,32.43,16122.88,,,,
6888,06/18/2025 19:30:00,31.53,13844.48,,,,
6889,06/18/2025 19:40:00,27.63,7116.80,,,,
6890,06/18/2025 19:50:00,26.34,5880.32,,,,
6891,06/18/2025 20:00:00,23.85,5116.16,,,,
6892,06/18/2025 20:10:00,22.65,4235.52,,,,
6893,06/18/2025 20:20:00,22.01,3883.52,,,,
6894,06/18/2025 20:30:00,21.19,3411.20,,,,
6895,06/18/2025 20:40:00,20.20,2077.44,,,,
6896,06/18/2025 20:50:00,19.17,1457.28,,,,
6897,06/18/2025 21:00:00,18.23,917.12,,,,
6898,06/18/2025 21:10:00,17.50,606.08,,,,
6899,06/18/2025 21:20:00,16.86,378.56,,,,
6900,06/18/2025 21:30:00,16.34,213.36,,,,
6901,06/18/2025 21:40:00,15.91,101.36,,,,
6902,06/18/2025 21:50:00,15.61,34.19,,,,
6903,06/18/2025 22:00:00,15.18,10.31,,,,
6904,06/18/2025 22:10:00,14.93,2.93,,,,
6905,06/18/2025 22:20:00,14.71,0.62,,,,
6906,06/18/2025 22:30:00,14.50,0.00,,,,
6907,06/18/2025 22:40:00,14.28,0.00,,,,
6908,06/18/2025 22:50:00,14.15,0.00,,,,
6909,06/18/2025 23:00:00,13.90,0.00,,,,
6910,06/18/2025 23:10:00,13.64,0.00,,,,
6911,06/18/2025 23:20:00,13.64,0.00,,,,
6912,06/18/2025 23:30:00,13.47,0.00,,,,
6913,06/18/2025 23:40:00,13.34,0.00,,,,
6914,06/18/2025 23:50:00,13.12,0.00,,,,
6915,06/19/2025 00:00:00,13.08,0.00,,,,
6916,06/19/2025 00:10:00,13.17,0.00,,,,
6917,06/19/2025 00:20:00,13.08,0.00,,,,
6918,06/19/2025 00:30:00,12.65,0.00,,,,
6919,06/19/2025 00:40:00,12.52,0.00,,,,
6920,06/19/2025 00:50:00,12.57,0.00,,,,
6921,06/19/2025 01:00:00,12.74,0.00,,,,
6922,06/19/2025 01:10:00,12.61,0.00,,,,
6923,06/19/2025 01:20:00,12.52,0.00,,,,
6924,06/19/2025 01:30:00,12.52,0.41,,,,
6925,06/19/2025 01:40:00,12.31,0.00,,,,
6926,06/19/2025 01:50:00,12.40,0.00,,,,
6927,06/19/2025 02:00:00,12.52,0.00,,,,
6928,06/19/2025 02:10:00,12.87,0.00,,,,
6929,06/19/2025 02:20:00,13.00,0.00,,,,
6930,06/19/2025 02:30:00,12.74,0.00,,,,
6931,06/19/2025 02:40:00,12.74,0.00,,,,
6932,06/19/2025 02:50:00,12.82,0.00,,,,
6933,06/19/2025 03:00:00,12.74,0.00,,,,
6934,06/19/2025 03:10:00,12.31,0.00,,,,
6935,06/19/2025 03:20:00,12.35,0.00,,,,
6936,06/19/2025 03:30:00,12.14,0.00,,,,
6937,06/19/2025 03:40:00,11.84,0.00,,,,
6938,06/19/2025 03:50:00,11.71,0.00,,,,
6939,06/19/2025 04:00:00,11.58,0.00,,,,
6940,06/19/2025 04:10:00,11.32,0.62,,,,
6941,06/19/2025 04:20:00,11.19,2.30,,,,
6942,06/19/2025 04:30:00,11.07,9.47,,,,
6943,06/19/2025 04:40:00,11.15,33.72,,,,
6944,06/19/2025 04:50:00,11.11,97.80,,,,
6945,06/19/2025 05:00:00,10.98,221.76,,,,
6946,06/19/2025 05:10:00,10.81,418.88,,,,
6947,06/19/2025 05:20:00,11.15,679.68,,,,
6948,06/19/2025 05:30:00,11.28,974.08,,,,
6949,06/19/2025 05:40:00,11.19,1287.68,,,,
6950,06/19/2025 05:50:00,11.19,1633.28,,,,
6951,06/19/2025 06:00:00,11.45,1908.48,,,,
6952,06/19/2025 06:10:00,11.88,2519.68,,,,
6953,06/19/2025 06:20:00,12.48,3045.12,,,,
6954,06/19/2025 06:30:00,12.87,3471.36,,,,
6955,06/19/2025 06:40:00,13.34,3390.72,,,,
6956,06/19/2025 06:50:00,14.28,4101.12,,,,
6957,06/19/2025 07:00:00,15.01,3494.40,,,,
6958,06/19/2025 07:10:00,15.23,2626.56,,,,
6959,06/19/2025 07:20:00,15.61,3096.32,,,,
6960,06/19/2025 07:30:00,15.70,2400.64,,,,
6961,06/19/2025 07:40:00,16.39,6305.28,,,,
6962,06/19/2025 07:50:00,17.20,6763.52,,,,
6963,06/19/2025 08:00:00,17.93,8202.24,,,,
6964,06/19/2025 08:10:00,17.59,7767.04,,,,
6965,06/19/2025 08:20:00,17.84,7265.28,,,,
6966,06/19/2025 08:30:00,17.63,6282.24,,,,
6967,06/19/2025 08:40:00,18.19,8591.36,,,,
6968,06/19/2025 08:50:00,19.56,10152.96,,,,
6969,06/19/2025 09:00:00,19.82,9228.80,,,,
6970,06/19/2025 09:10:00,18.44,5688.32,,,,
6971,06/19/2025 09:20:00,18.70,8074.24,,,,
6972,06/19/2025 09:30:00,19.82,8335.36,,,,
6973,06/19/2025 09:40:00,19.52,8404.48,,,,
6974,06/19/2025 09:50:00,19.69,5836.80,,,,
6975,06/19/2025 10:00:00,18.92,4788.48,,,,
6976,06/19/2025 10:10:00,19.22,5893.12,,,,
6977,06/19/2025 10:20:00,20.46,9295.36,,,,
6978,06/19/2025 10:30:00,20.37,8650.24,,,,
6979,06/19/2025 10:40:00,19.35,4952.32,,,,
6980,06/19/2025 10:50:00,19.82,5793.28,,,,
6981,06/19/2025 11:00:00,20.46,5644.80,,,,
6982,06/19/2025 11:10:00,25.27,77250.56,,,,
