Name,plot.ID,site,arbeitsname,Art,Schicht,Deckung
L69,290,Lic,SN2,Sphagnum russowii Warnst. (robustum),ML,63
L70,291,Lic,SN3,Betula,HL,"0,1"
L70,291,Lic,SN3,Carex canescens canescens,HL,"0,1"
L70,291,Lic,SN3,Frangula alnus,HL,"4,5"
L70,291,Lic,SN3,Molinia caerulea caerulea,HL,"4,5"
L70,291,Lic,SN3,Vaccinium myrtillus,HL,18
L70,291,Lic,SN3,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,18
L70,291,Lic,SN3,Polytrichum formosum Hedw.,ML,"4,5"
L70,291,Lic,SN3,"Sphagnum denticulatum Brid. (auriculatum, rufescens)",ML,38
L70,291,Lic,SN3,Sphagnum russowii Warnst. (robustum),ML,"4,5"
L70,291,Lic,SN3,Betula pendula,SL,88
L71,292,Lic,SN4,Vaccinium myrtillus,HL,"4,5"
L71,292,Lic,SN4,Sphagnum fimbriatum Wils. ex Wils. & J. D. Hook.,ML,88
L72,293,Lic,SN5,Molinia caerulea caerulea,HL,18
L72,293,Lic,SN5,Vaccinium myrtillus,HL,18
L72,293,Lic,SN5,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L72,293,Lic,SN5,Sphagnum fimbriatum Wils. ex Wils. & J. D. Hook.,ML,38
L72,293,Lic,SN5,Betula pendula,SL,88
L73,294,Lic,SN6,Carex canescens canescens,HL,"4,5"
L73,294,Lic,SN6,Molinia caerulea caerulea,HL,"0,1"
L73,294,Lic,SN6,"Sphagnum denticulatum Brid. (auriculatum, rufescens)",ML,"0,5"
L73,294,Lic,SN6,Sphagnum fimbriatum Wils. ex Wils. & J. D. Hook.,ML,88
L74,295,Lic,SN7,Molinia caerulea caerulea,HL,18
L74,295,Lic,SN7,Vaccinium myrtillus,HL,"4,5"
L74,295,Lic,SN7,Sphagnum fimbriatum Wils. ex Wils. & J. D. Hook.,ML,38
L74,295,Lic,SN7,Frangula alnus,SL,"4,5"
L75,296,Lic,SN8,Betula,HL,"0,5"
L75,296,Lic,SN8,Vaccinium myrtillus,HL,88
L75,296,Lic,SN8,Sphagnum russowii Warnst. (robustum),ML,18
L75,296,Lic,SN8,Frangula alnus,SL,"4,5"
L76,297,Lic,SN9,Molinia caerulea caerulea,HL,"0,1"
L76,297,Lic,SN9,Vaccinium myrtillus,HL,38
L76,297,Lic,SN9,Sphagnum russowii Warnst. (robustum),ML,63
L77,298,Lic,SN10,Molinia caerulea caerulea,HL,38
L77,298,Lic,SN10,Vaccinium myrtillus,HL,"0,1"
L77,298,Lic,SN10,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L78,299,Lic,SN11,Molinia caerulea caerulea,HL,88
L78,299,Lic,SN11,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L79,300,Lic,SN12,Betula,HL,"0,5"
L79,300,Lic,SN12,Molinia caerulea caerulea,HL,38
L79,300,Lic,SN12,Vaccinium myrtillus,HL,"0,5"
L79,300,Lic,SN12,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L80,301,Lic,SN13,Molinia caerulea caerulea,HL,38
L80,301,Lic,SN13,Vaccinium myrtillus,HL,"0,1"
L80,301,Lic,SN13,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L81,302,Lic,SN14,Molinia caerulea caerulea,HL,38
L81,302,Lic,SN14,Vaccinium myrtillus,HL,"0,1"
L81,302,Lic,SN14,Vaccinium oxycoccus oxycoccus (Oxyc. palustr.),HL,"4,5"
L81,302,Lic,SN14,Sphagnum russowii Warnst. (robustum),ML,38
L81,302,Lic,SN14,Betula pendula,SL,"4,5"
L82,303,Lic,SN15,Frangula alnus,HL,"0,5"
L82,303,Lic,SN15,Molinia caerulea caerulea,HL,88
L82,303,Lic,SN15,Vaccinium myrtillus,HL,18
L82,303,Lic,SN15,Sphagnum russowii Warnst. (robustum),ML,"4,5"
L83,304,Lic,SN16,Molinia caerulea caerulea,HL,88
L83,304,Lic,SN16,Sphagnum russowii Warnst. (robustum),ML,18
L84,305,Lic,SN17,Molinia caerulea caerulea,HL,88
L84,305,Lic,SN17,Sphagnum russowii Warnst. (robustum),ML,38
L85,306,Lic,SN18,Molinia caerulea caerulea,HL,38
L85,306,Lic,SN18,Sphagnum russowii Warnst. (robustum),ML,38
L86,307,Lic,SN19,Molinia caerulea caerulea,HL,63
L86,307,Lic,SN19,Sphagnum russowii Warnst. (robustum),ML,38
L87,308,Lic,SN20,Carex canescens canescens,HL,"4,5"
L87,308,Lic,SN20,Molinia caerulea caerulea,HL,"4,5"
L87,308,Lic,SN20,Sphagnum russowii Warnst. (robustum),ML,88
L88,309,Lic,SN21,Molinia caerulea caerulea,HL,38
L88,309,Lic,SN21,Sphagnum russowii Warnst. (robustum),ML,38
L89,310,Lic,SN22,Molinia caerulea caerulea,HL,63
L89,310,Lic,SN22,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L90,311,Lic,SN23,Molinia caerulea caerulea,HL,38
L90,311,Lic,SN23,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L91,312,Lic,SN24,Molinia caerulea caerulea,HL,38
L91,312,Lic,SN24,Pinus sylvestris,HL,"0,5"
L91,312,Lic,SN24,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L92,313,Lic,SN25,Molinia caerulea caerulea,HL,"4,5"
L92,313,Lic,SN25,Vaccinium myrtillus,HL,"0,1"
L92,313,Lic,SN25,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,88
L93,314,Lic,SN26,Molinia caerulea caerulea,HL,18
L93,314,Lic,SN26,Pohlia nutans (Hedw.) Lindb.,ML,"0,5"
L93,314,Lic,SN26,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,88
L93,314,Lic,SN26,Tetraphis pellucida Hedw.,ML,"0,5"
L94,315,Lic,SN27,Molinia caerulea caerulea,HL,88
L94,315,Lic,SN27,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L95,316,Lic,SN28,Molinia caerulea caerulea,HL,18
L95,316,Lic,SN28,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,88
L96,317,Lic,SN29,Molinia caerulea caerulea,HL,38
L96,317,Lic,SN29,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L97,318,Lic,SN30,Molinia caerulea caerulea,HL,38
L97,318,Lic,SN30,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L98,319,Lic,SN31,Molinia caerulea caerulea,HL,63
L98,319,Lic,SN31,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L99,320,Lic,SN32,Molinia caerulea caerulea,HL,63
L99,320,Lic,SN32,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L100,321,Lic,SN33,Carex canescens canescens,HL,"0,5"
L100,321,Lic,SN33,Molinia caerulea caerulea,HL,18
L100,321,Lic,SN33,Pinus sylvestris,HL,"0,5"
L100,321,Lic,SN33,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L100,321,Lic,SN33,Betula pendula,SL,"4,5"
L101,322,Lic,SN34,Molinia caerulea caerulea,HL,"4,5"
L101,322,Lic,SN34,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,88
L102,323,Lic,SN35,Molinia caerulea caerulea,HL,38
L102,323,Lic,SN35,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L103,324,Lic,SN36,Molinia caerulea caerulea,HL,38
L103,324,Lic,SN36,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L104,325,Lic,SN37,Molinia caerulea caerulea,HL,38
L104,325,Lic,SN37,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L105,326,Lic,SN38,Molinia caerulea caerulea,HL,38
L105,326,Lic,SN38,Pohlia nutans (Hedw.) Lindb.,ML,"0,1"
L105,326,Lic,SN38,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L106,327,Lic,SN39,Molinia caerulea caerulea,HL,38
L106,327,Lic,SN39,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L107,328,Lic,SN40,Molinia caerulea caerulea,HL,38
L107,328,Lic,SN40,Cephalozia connivens (Dicks.) Lindb.,ML,"0,1"
L107,328,Lic,SN40,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,5"
L107,328,Lic,SN40,Riccardia latifrons (Lindb.) Lindb.,ML,"0,1"
L107,328,Lic,SN40,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L107,328,Lic,SN40,Tetraphis pellucida Hedw.,ML,"0,1"
L108,329,Lic,SN41,Molinia caerulea caerulea,HL,63
L108,329,Lic,SN41,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L109,330,Lic,SN42,Molinia caerulea caerulea,HL,88
L109,330,Lic,SN42,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L110,331,Lic,SN43,Molinia caerulea caerulea,HL,88
L111,332,Lic,SN44,Eriophorum angustifolium,HL,38
L111,332,Lic,SN44,Molinia caerulea caerulea,HL,38
L111,332,Lic,SN44,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L112,333,Lic,SN45,Eriophorum angustifolium,HL,38
L112,333,Lic,SN45,Molinia caerulea caerulea,HL,38
L112,333,Lic,SN45,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L112,333,Lic,SN45,Betula pendula,SL,"0,5"
L113,334,Lic,SN46,Molinia caerulea caerulea,HL,88
L113,334,Lic,SN46,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L114,335,Lic,SN47,Molinia caerulea caerulea,HL,88
L114,335,Lic,SN47,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L115,336,Lic,SN48,Molinia caerulea caerulea,HL,88
L116,337,Lic,SN49,Molinia caerulea caerulea,HL,88
L116,337,Lic,SN49,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L117,338,Lic,SN50,Molinia caerulea caerulea,HL,88
L117,338,Lic,SN50,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L118,339,Lic,SN51,Molinia caerulea caerulea,HL,88
L118,339,Lic,SN51,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L119,340,Lic,SN52,Molinia caerulea caerulea,HL,88
L119,340,Lic,SN52,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L120,341,Lic,SN53,Molinia caerulea caerulea,HL,88
L120,341,Lic,SN53,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L121,342,Lic,SN54,Molinia caerulea caerulea,HL,63
L121,342,Lic,SN54,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L121,342,Lic,SN54,Betula pendula,SL,38
L122,343,Lic,SN55,Betula,HL,"0,5"
L122,343,Lic,SN55,Molinia caerulea caerulea,HL,63
L122,343,Lic,SN55,Pinus sylvestris,HL,"0,1"
L122,343,Lic,SN55,Vaccinium myrtillus,HL,"0,1"
L122,343,Lic,SN55,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L122,343,Lic,SN55,Betula pendula,SL,18
L123,344,Lic,SN56,Betula,HL,"0,1"
L123,344,Lic,SN56,Molinia caerulea caerulea,HL,38
L123,344,Lic,SN56,Vaccinium myrtillus,HL,"0,5"
L123,344,Lic,SN56,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L124,345,Lic,SN57,Frangula alnus,HL,"0,1"
L124,345,Lic,SN57,Molinia caerulea caerulea,HL,88
L125,346,Lic,SN58,Betula,HL,"4,5"
L125,346,Lic,SN58,Frangula alnus,HL,"4,5"
L125,346,Lic,SN58,Molinia caerulea caerulea,HL,"4,5"
L125,346,Lic,SN58,Campylopus pyriformis (K. F. Schultz) Brid.,ML,"0,1"
L125,346,Lic,SN58,Polytrichum formosum Hedw.,ML,"0,5"
L126,347,Lic,SN59,Betula,HL,"0,1"
L126,347,Lic,SN59,Frangula alnus,HL,"0,1"
L126,347,Lic,SN59,Molinia caerulea caerulea,HL,63
L126,347,Lic,SN59,Polytrichum formosum Hedw.,ML,"0,1"
L126,347,Lic,SN59,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,"4,5"
L127,348,Lic,SN60,Betula,HL,"0,5"
L127,348,Lic,SN60,Molinia caerulea caerulea,HL,18
L127,348,Lic,SN60,Pinus sylvestris,HL,"0,1"
L127,348,Lic,SN60,Campylopus pyriformis (K. F. Schultz) Brid.,ML,"0,1"
L127,348,Lic,SN60,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L128,349,Lic,SN61,Betula,HL,"0,5"
L128,349,Lic,SN61,Frangula alnus,HL,"0,5"
L128,349,Lic,SN61,Molinia caerulea caerulea,HL,"4,5"
L128,349,Lic,SN61,Vaccinium myrtillus,HL,38
L128,349,Lic,SN61,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L128,349,Lic,SN61,"Sphagnum denticulatum Brid. (auriculatum, rufescens)",ML,"4,5"
L128,349,Lic,SN61,Sphagnum fimbriatum Wils. ex Wils. & J. D. Hook.,ML,"4,5"
L128,349,Lic,SN61,Frangula alnus,SL,18
L129,350,Lic,SN62,Betula,HL,"0,1"
L129,350,Lic,SN62,Molinia caerulea caerulea,HL,88
L129,350,Lic,SN62,Sphagnum fimbriatum Wils. ex Wils. & J. D. Hook.,ML,"4,5"
