"Name";"plot.ID";"site";"arbeitsname";"Transekt";"Transektnummer";"Art";"Schicht";"Deckung";"Wuchsform";"Sukzessionszeiger";"Moorart"
"L88";309;"Lic";"SN21";"NS";-14;"Rubus_caesius";"HL";0;"";TRUE;NA
"L88";309;"Lic";"SN21";"NS";-14;"Salix_aurita";"HL";0;"woody";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"L88";309;"Lic";"SN21";"NS";-14;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Typha_latifolia";"HL";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Campylopus_flexuosus";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Campylopus_pyriformis";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Dicranella_cerviculata";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Dicranum_flagellare";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Dicranum_scoparia";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Lepidozia_reptans";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Leucobryum_glaucum";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Mnium_hornum";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Pohlia_nutans";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Polytrichum_formosum";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Riccardia_latifrons";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_russowii";"ML";38;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Tetraphis_pellucida";"ML";0;"";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Betula_pendula";"SL";0;"woody";TRUE;NA
"L88";309;"Lic";"SN21";"NS";-14;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"L88";309;"Lic";"SN21";"NS";-14;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"L88";309;"Lic";"SN21";"NS";-14;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"L88";309;"Lic";"SN21";"NS";-14;"Picea_abies";"SL";0;"woody";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"L88";309;"Lic";"SN21";"NS";-14;"Salix_aurita";"SL";0;"woody";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Betula";"HL";0;"woody";TRUE;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Callitriche_palustris";"HL";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Carex_canescens";"HL";0;"grass";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Carex_echinata";"HL";0;"grass";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Carex_nigra";"HL";0;"grass";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Digitalis_purpurea";"HL";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Holcus_lanatus";"HL";0;"grass";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Juncus_effusus";"HL";0;"grass";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Molinia_caerulea";"HL";63;"grass";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Quercus_robur";"HL";0;"woody";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Rubus_caesius";"HL";0;"";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Salix_aurita";"HL";0;"woody";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Typha_latifolia";"HL";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Campylopus_flexuosus";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Campylopus_pyriformis";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Dicranella_cerviculata";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Dicranum_flagellare";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Dicranum_scoparia";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Lepidozia_reptans";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Leucobryum_glaucum";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Mnium_hornum";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Pohlia_nutans";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Polytrichum_formosum";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Riccardia_latifrons";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_fallax";"ML";38;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Tetraphis_pellucida";"ML";0;"";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Betula_pendula";"SL";0;"woody";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"L89";310;"Lic";"SN22";"NS";-13;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"L89";310;"Lic";"SN22";"NS";-13;"Picea_abies";"SL";0;"woody";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"L89";310;"Lic";"SN22";"NS";-13;"Salix_aurita";"SL";0;"woody";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Betula";"HL";0;"woody";TRUE;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Callitriche_palustris";"HL";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Carex_canescens";"HL";0;"grass";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Carex_echinata";"HL";0;"grass";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Carex_nigra";"HL";0;"grass";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Digitalis_purpurea";"HL";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Holcus_lanatus";"HL";0;"grass";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Juncus_effusus";"HL";0;"grass";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Molinia_caerulea";"HL";38;"grass";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Quercus_robur";"HL";0;"woody";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Rubus_caesius";"HL";0;"";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Salix_aurita";"HL";0;"woody";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Typha_latifolia";"HL";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Campylopus_flexuosus";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Campylopus_pyriformis";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Dicranella_cerviculata";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Dicranum_flagellare";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Dicranum_scoparia";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Lepidozia_reptans";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Leucobryum_glaucum";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Mnium_hornum";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Pohlia_nutans";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Polytrichum_formosum";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Riccardia_latifrons";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_fallax";"ML";63;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Tetraphis_pellucida";"ML";0;"";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Betula_pendula";"SL";0;"woody";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"L90";311;"Lic";"SN23";"NS";-12;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"L90";311;"Lic";"SN23";"NS";-12;"Picea_abies";"SL";0;"woody";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"L90";311;"Lic";"SN23";"NS";-12;"Salix_aurita";"SL";0;"woody";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Betula";"HL";0;"woody";TRUE;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Callitriche_palustris";"HL";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Carex_canescens";"HL";0;"grass";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Carex_echinata";"HL";0;"grass";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Carex_nigra";"HL";0;"grass";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Digitalis_purpurea";"HL";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Holcus_lanatus";"HL";0;"grass";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Juncus_effusus";"HL";0;"grass";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Molinia_caerulea";"HL";38;"grass";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Pinus_sylvestris";"HL";0,5;"woody";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Quercus_robur";"HL";0;"woody";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Rubus_caesius";"HL";0;"";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Salix_aurita";"HL";0;"woody";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Typha_latifolia";"HL";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Campylopus_flexuosus";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Campylopus_pyriformis";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Dicranella_cerviculata";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Dicranum_flagellare";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Dicranum_scoparia";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Lepidozia_reptans";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Leucobryum_glaucum";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Mnium_hornum";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Pohlia_nutans";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Polytrichum_formosum";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Riccardia_latifrons";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_fallax";"ML";63;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Tetraphis_pellucida";"ML";0;"";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Betula_pendula";"SL";0;"woody";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"L91";312;"Lic";"SN24";"NS";-11;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"L91";312;"Lic";"SN24";"NS";-11;"Picea_abies";"SL";0;"woody";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"L91";312;"Lic";"SN24";"NS";-11;"Salix_aurita";"SL";0;"woody";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Betula";"HL";0;"woody";TRUE;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Callitriche_palustris";"HL";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Carex_canescens";"HL";0;"grass";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Carex_echinata";"HL";0;"grass";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Carex_nigra";"HL";0;"grass";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Digitalis_purpurea";"HL";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Holcus_lanatus";"HL";0;"grass";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Juncus_effusus";"HL";0;"grass";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Molinia_caerulea";"HL";4,5;"grass";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Quercus_robur";"HL";0;"woody";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Rubus_caesius";"HL";0;"";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Salix_aurita";"HL";0;"woody";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Vaccinium_myrtillus";"HL";0,1;"woody";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Typha_latifolia";"HL";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Campylopus_flexuosus";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Campylopus_pyriformis";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Dicranella_cerviculata";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Dicranum_flagellare";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Dicranum_scoparia";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Lepidozia_reptans";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Leucobryum_glaucum";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Mnium_hornum";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Pohlia_nutans";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Polytrichum_formosum";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Riccardia_latifrons";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_fallax";"ML";88;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Tetraphis_pellucida";"ML";0;"";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Betula_pendula";"SL";0;"woody";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"L92";313;"Lic";"SN25";"NS";-10;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"L92";313;"Lic";"SN25";"NS";-10;"Picea_abies";"SL";0;"woody";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"L92";313;"Lic";"SN25";"NS";-10;"Salix_aurita";"SL";0;"woody";NA;TRUE
"L93";314;"Lic";"SN26";"NS";-9;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"L93";314;"Lic";"SN26";"NS";-9;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"L93";314;"Lic";"SN26";"NS";-9;"Betula";"HL";0;"woody";TRUE;TRUE
"L93";314;"Lic";"SN26";"NS";-9;"Callitriche_palustris";"HL";0;"";NA;NA
